movieId,title_clean,genres,year,avg_rating,num_ratings,weighted_rating,imdbId,tmdbId
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",Action|Animation|Drama|Fantasy|Sci-Fi,1997.0,4.3,5.0,3.5963342526667263,tt0169858,18491
27176,Style Wars,Documentary,1983.0,4.5,1.0,3.3659805942348227,tt0177262,29587
27178,In July (Im Juli),Comedy|Romance,2000.0,4.0,1.0,3.3219302406382663,tt0177858,3716
27186,Kirikou and the Sorceress (Kirikou et la sorcière),Adventure|Animation|Children|Fantasy,1998.0,4.0,2.0,3.376831799778077,tt0181627,21348
27193,Taxi 2,Action|Comedy,2000.0,3.875,4.0,3.4288389613265586,tt0183869,2332
27246,If These Walls Could Talk 2,Drama|Romance,2000.0,4.0,1.0,3.3219302406382663,tt0206036,28031
27251,"10th Kingdom, The",Adventure|Comedy|Fantasy,2000.0,2.75,2.0,3.1744132492461623,tt0207275,110147
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord)",Drama,1999.0,3.5,1.0,3.27787988704171,tt0209463,43423
27266,2046,Drama|Fantasy|Romance|Sci-Fi,2004.0,4.071428571428571,7.0,3.5852298535721365,tt0212712,844
27306,Bartleby,Comedy|Drama,2001.0,1.5,1.0,3.1016784726554847,tt0230025,53048
27311,Batman Beyond: Return of the Joker,Action|Animation|Crime|Sci-Fi|Thriller,2000.0,3.5,3.0,3.311154696600838,tt0233298,16234
27317,Audition (Ôdishon),Drama|Horror|Mystery|Romance|Thriller,1999.0,3.75,6.0,3.4375433312572086,tt0235198,11075
27320,"Nine Lives of Tomas Katz, The",Comedy|Drama|Fantasy,2000.0,5.0,1.0,3.4100309478313786,tt0235618,16171
27328,Monday,Action|Comedy|Crime|Fantasy|Thriller,2000.0,4.5,1.0,3.3659805942348227,tt0239655,36246
27329,Paradise Lost 2: Revelations,Documentary,2000.0,4.0,1.0,3.3219302406382663,tt0239894,17208
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),Adventure|Comedy|Fantasy,2002.0,4.0,3.0,3.4235088046416187,tt0250223,2899
27369,Daria: Is It Fall Yet?,Animation|Comedy,2000.0,4.0,1.0,3.3219302406382663,tt0250440,44756
27370,Late Night Shopping,Comedy,2001.0,4.5,1.0,3.3659805942348227,tt0250491,18088
27373,61*,Drama,2001.0,5.0,1.0,3.4100309478313786,tt0250934,20536
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA),Crime|Drama|Mystery|Thriller|War,2000.0,4.25,4.0,3.5333638676239465,tt0260991,2440
27408,Ripley's Game,Drama|Thriller,2002.0,3.3333333333333335,3.0,3.2737033272539113,tt0265651,10955
27416,Jalla! Jalla!,Comedy|Drama|Romance,2000.0,3.75,2.0,3.336348089671694,tt0269389,10978
27420,Teknolust,Comedy|Drama|Romance|Sci-Fi,2002.0,2.0,1.0,3.145728826252041,tt0270688,81540
27426,"Accidental Spy, The (Dak miu mai shing)",Action|Comedy|Thriller,2001.0,2.5,1.0,3.1897791798485975,tt0271946,11847
27434,Darkness,Horror|Mystery,2002.0,1.5,3.0,2.861738264437716,tt0273517,11056
27441,Blood: The Last Vampire,Action|Animation|Horror,2000.0,3.25,2.0,3.255380669458928,tt0275230,919
27450,Blueberry,Adventure|Western,2004.0,2.5,1.0,3.1897791798485975,tt0276830,10046
27473,American Psycho II: All American Girl,Comedy|Crime|Horror|Mystery|Thriller,2002.0,2.5,1.0,3.1897791798485975,tt0283877,10726
27478,Ali G Indahouse,Comedy,2002.0,3.0,3.0,3.1988005885600574,tt0284837,9298
27480,Dead or Alive 2: Tôbôsha,Action|Crime|Thriller,2000.0,4.5,1.0,3.3659805942348227,tt0285005,13899
27482,Cube 2: Hypercube,Horror|Mystery|Sci-Fi,2002.0,3.75,2.0,3.336348089671694,tt0285492,437
27491,Pulse (Kairo),Horror|Mystery|Thriller,2001.0,3.0,1.0,3.2338295334451534,tt0286751,27324
27513,Dog Days (Hundstage),Drama,2001.0,3.0,1.0,3.2338295334451534,tt0290661,9025
27523,My Sassy Girl (Yeopgijeogin geunyeo),Comedy|Romance,2001.0,5.0,1.0,3.4100309478313786,tt0293715,11178
27537,Nothing,Comedy|Fantasy|Mystery|Sci-Fi,2003.0,3.5,1.0,3.27787988704171,tt0298482,10981
27539,Undertaking Betty (Plots with a View),Comedy|Romance,2002.0,2.5,1.0,3.1897791798485975,tt0298504,10918
27549,Dead or Alive: Final,Comedy|Crime|Drama|Sci-Fi|Thriller,2002.0,1.5,1.0,3.1016784726554847,tt0301167,36222
27555,Fubar,Comedy,2002.0,3.75,2.0,3.336348089671694,tt0302585,13984
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",Comedy|Horror|Musical,2001.0,4.333333333333333,3.0,3.4984115433354726,tt0304262,16184
27584,Dead End,Comedy|Horror|Mystery|Thriller,2003.0,3.5,2.0,3.295864379565311,tt0308152,11427
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot),Crime|Drama,2002.0,3.8,5.0,3.4334746643126413,tt0310775,4689
27595,Jesus Christ Vampire Hunter,Action|Comedy|Horror|Musical,2001.0,0.5,1.0,3.0135777654623723,tt0311361,16209
27604,Suicide Club (Jisatsu saakuru),Horror|Mystery|Thriller,2001.0,3.125,4.0,3.2197891487317833,tt0312843,12720
27611,Battlestar Galactica,Drama|Sci-Fi|War,2003.0,3.8157894736842106,19.0,3.618525261596376,tt0314979,206216
27618,"Sound of Thunder, A",Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,2.75,2.0,3.1744132492461623,tt0318081,10077
27619,"Lion King 1½, The",Adventure|Animation|Children|Comedy,2004.0,4.5,2.0,3.457799219990843,tt0318403,11430
27627,Oasis,Drama|Romance,2002.0,4.5,1.0,3.3659805942348227,tt0320193,26955
27644,Remember Me (Ricordati di me),Comedy|Drama|Romance,2003.0,3.5,1.0,3.27787988704171,tt0323807,38970
27660,"Animatrix, The",Action|Animation|Drama|Sci-Fi,2003.0,3.7,20.0,3.548723610131692,tt0328832,55931
27664,"Brown Bunny, The",Drama,2003.0,3.25,2.0,3.255380669458928,tt0330099,12703
27667,Ju-on: The Curse,Horror,2000.0,3.0,1.0,3.2338295334451534,tt0330500,32250
27674,11:14,Comedy|Crime|Drama|Mystery|Thriller,2003.0,3.75,4.0,3.3939973258940963,tt0331811,9282
27683,Tremors 4: The Legend Begins,Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,2.0,1.0,3.145728826252041,tt0334541,10891
27685,Bring It On Again,Comedy,2004.0,1.75,2.0,3.0124784088206304,tt0334965,12540
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",Action|Crime|Thriller,2004.0,2.5,1.0,3.1897791798485975,tt0337103,60672
27692,And Starring Pancho Villa as Himself,Action|Comedy|Drama|War,2003.0,3.5,1.0,3.27787988704171,tt0337824,24241
27695,Nicotina,Action|Comedy|Drama,2003.0,3.0,1.0,3.2338295334451534,tt0337930,11556
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),Action|Drama|Thriller|War,2003.0,5.0,1.0,3.4100309478313786,tt0338763,3177
27705,In Hell,Action|Drama|Thriller,2003.0,1.5,1.0,3.1016784726554847,tt0339135,19277
27706,Lemony Snicket's A Series of Unfortunate Events,Adventure|Children|Comedy|Fantasy,2004.0,3.16,25.0,3.188231815896402,tt0339291,11774
27708,Helen of Troy,Action|Adventure|Drama|Romance,2003.0,4.0,1.0,3.3219302406382663,tt0340477,19341
27716,"Green Butchers, The (Grønne slagtere, De)",Comedy|Crime|Drama|Romance,2003.0,4.5,1.0,3.3659805942348227,tt0342492,4972
27721,"Very Long Engagement, A (Un long dimanche de fiançailles)",Drama|Mystery|Romance|War,2004.0,3.6666666666666665,6.0,3.40696350101262,tt0344510,2841
27722,Last Life in the Universe (Ruang rak noi nid mahasan),Drama|Romance,2003.0,4.166666666666667,3.0,3.4609601739885454,tt0345549,11606
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,2.1666666666666665,3.0,3.0115437418254234,tt0347246,12140
27731,"Cat Returns, The (Neko no ongaeshi)",Adventure|Animation|Children|Fantasy,2002.0,3.75,8.0,3.471597353888183,tt0347618,15370
27741,"Twilight Samurai, The (Tasogare Seibei)",Drama|Romance,2002.0,3.8333333333333335,6.0,3.468123161501797,tt0351817,12496
27744,"Facing Windows (Finestra di fronte, La)",Drama|Romance,2003.0,4.5,1.0,3.3659805942348227,tt0352343,29987
27746,Ginger Snaps: Unleashed,Horror|Thriller,2004.0,3.0,1.0,3.2338295334451534,tt0353489,10361
27751,'Salem's Lot,Drama|Horror|Mystery|Thriller,2004.0,5.0,1.0,3.4100309478313786,tt0355987,36763
27762,Comic Book: The Movie,Comedy,2004.0,2.5,1.0,3.1897791798485975,tt0361462,25757
27768,Intimate Strangers (Confidences trop intimes),Drama,2004.0,3.75,2.0,3.336348089671694,tt0363532,21200
27769,Down to the Bone,Drama,2004.0,3.0,1.0,3.2338295334451534,tt0363579,40876
27772,Ju-on: The Grudge,Horror,2002.0,2.5833333333333335,6.0,3.0094257078329707,tt0364385,11838
27773,Old Boy,Mystery|Thriller,2003.0,4.089743589743589,39.0,3.9149650400173437,tt0364569,670
27776,Red Lights (Feux rouges),Drama,2004.0,4.5,1.0,3.3659805942348227,tt0365190,25500
27778,Ginger Snaps Back: The Beginning,Fantasy|Horror,2004.0,3.0,1.0,3.2338295334451534,tt0365265,12583
27784,One Missed Call (Chakushin ari),Horror|Mystery,2003.0,1.5,1.0,3.1016784726554847,tt0366292,9694
27788,"Jacket, The",Drama|Mystery|Sci-Fi|Thriller,2005.0,3.0,8.0,3.144633399801413,tt0366627,9667
27790,Millions,Children|Comedy|Crime|Drama|Fantasy,2004.0,3.5,4.0,3.3243140550291708,tt0366777,13373
27793,Starship Troopers 2: Hero of the Federation,Action|Horror|Sci-Fi|War,2004.0,1.5,2.0,2.9719946987142474,tt0367093,10304
27801,Ong-Bak: The Thai Warrior (Ong Bak),Action|Thriller,2003.0,4.0,12.0,3.6556461933925704,tt0368909,9316
27802,Infernal Affairs 2 (Mou gaan dou II),Action|Crime|Drama|Thriller,2003.0,3.0,1.0,3.2338295334451534,tt0369060,11647
27803,"Sea Inside, The (Mar adentro)",Drama,2004.0,4.0,8.0,3.5805853385837727,tt0369702,1913
27808,Spanglish,Comedy|Drama|Romance,2004.0,3.3636363636363638,11.0,3.311658776282937,tt0371246,2539
27815,"Chorus, The (Choristes, Les)",Drama,2004.0,3.909090909090909,11.0,3.592680709186138,tt0372824,5528
27816,Saints and Soldiers,Action|Adventure|Drama|War,2003.0,2.5,1.0,3.1897791798485975,tt0373283,10105
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",Documentary|Drama,2003.0,4.0,2.0,3.376831799778077,tt0373861,1114
27821,"Interpreter, The",Drama|Thriller,2005.0,3.25,6.0,3.2540643497896777,tt0373926,179
27822,Open Water,Drama|Thriller,2003.0,2.7,5.0,3.075183569933654,tt0374102,83
27826,Touch of Pink,Comedy|Drama|Romance,2004.0,4.0,1.0,3.3219302406382663,tt0374277,55177
27829,Slasher,Documentary,2004.0,3.5,1.0,3.27787988704171,tt0375073,26766
27830,"Bobby Jones, Stroke of Genius",Drama,2004.0,2.5,1.0,3.1897791798485975,tt0375104,24747
27831,Layer Cake,Crime|Drama|Thriller,2004.0,3.8157894736842106,19.0,3.618525261596376,tt0375912,4836
27834,"Return, The (Vozvrashcheniye)",Drama,2003.0,4.333333333333333,3.0,3.4984115433354726,tt0376968,11190
27837,Flight of the Phoenix,Action|Adventure,2004.0,2.875,4.0,3.1501058778668583,tt0377062,11866
27838,Mean Creek,Drama|Thriller,2004.0,3.75,2.0,3.336348089671694,tt0377091,12281
27839,"Ring Two, The",Drama|Horror|Mystery|Thriller,2005.0,2.3,5.0,2.944895899250386,tt0377109,10320
27846,"Corporation, The",Documentary,2003.0,3.9,10.0,3.5726656552603613,tt0379225,11420
27850,"Yes Men, The",Documentary,2003.0,3.75,2.0,3.336348089671694,tt0379593,3396
27865,Azumi,Action|Adventure|Drama|Thriller,2003.0,2.75,2.0,3.1744132492461623,tt0384819,5889
27866,In My Father's Den,Drama,2004.0,3.5,1.0,3.27787988704171,tt0385017,1126
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),Action|Drama|War,2004.0,4.5,1.0,3.3659805942348227,tt0386064,11658
27873,Metallica: Some Kind of Monster,Documentary,2004.0,3.1666666666666665,3.0,3.236251957906984,tt0387412,11401
27878,Born into Brothels,Documentary,2004.0,3.875,4.0,3.4288389613265586,tt0388789,1392
27879,DiG!,Documentary,2004.0,4.125,4.0,3.498522232191484,tt0388888,1843
27882,Riding Giants,Documentary,2004.0,4.0,4.0,3.4636805967590214,tt0389326,291
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),Comedy|Documentary|Drama,2004.0,2.75,2.0,3.1744132492461623,tt0399877,8357
27904,"Scanner Darkly, A",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,3.6136363636363638,22.0,3.4993444667765523,tt0405296,3509
27905,Casshern,Action|Drama|Fantasy|Sci-Fi,2004.0,3.5,1.0,3.27787988704171,tt0405821,11662
27912,Outfoxed: Rupert Murdoch's War on Journalism,Documentary,2004.0,3.3,5.0,3.270615075958556,tt0418038,13372
30707,Million Dollar Baby,Drama,2004.0,3.8461538461538463,52.0,3.748253929981394,tt0405159,70
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu),Comedy|Crime|Drama|Horror|Mystery,2003.0,4.75,2.0,3.498282930097226,tt0361668,12487
30749,Hotel Rwanda,Drama|War,2004.0,3.7916666666666665,48.0,3.696720923049436,tt0395169,205
30793,Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy|IMAX,2005.0,3.0,61.0,3.0371982111145455,tt0367594,118
30803,3-Iron (Bin-jip),Drama|Romance,2004.0,4.5,3.0,3.5358629126823993,tt0423866,1280
30810,"Life Aquatic with Steve Zissou, The",Adventure|Comedy|Fantasy,2004.0,3.4864864864864864,37.0,3.4361950229775156,tt0362270,421
30812,"Aviator, The",Drama,2004.0,3.5285714285714285,35.0,3.466456775483579,tt0338751,2567
30816,"Phantom of the Opera, The",Drama|Musical|Romance,2004.0,3.1666666666666665,12.0,3.208231846005779,tt0293508,9833
30818,Beyond the Sea,Drama|Musical,2004.0,2.0,1.0,3.145728826252041,tt0363473,6478
30820,"Woodsman, The",Drama,2004.0,3.8333333333333335,3.0,3.386057435294692,tt0361127,9692
30822,In Good Company,Comedy|Drama,2004.0,3.4545454545454546,11.0,3.3584957651001366,tt0385267,1901
30825,Meet the Fockers,Comedy,2004.0,3.106060606060606,33.0,3.141961352118285,tt0290002,693
30846,"Assassination of Richard Nixon, The",Crime|Drama|Thriller,2004.0,3.5,2.0,3.295864379565311,tt0364961,842
30848,"Love Song for Bobby Long, A",Drama,2004.0,3.1666666666666665,3.0,3.236251957906984,tt0369672,9953
30850,"Merchant of Venice, The",Drama,2004.0,3.75,4.0,3.3939973258940963,tt0379889,11162
30883,Fat Albert,Comedy|Fantasy,2004.0,1.5,2.0,2.9719946987142474,tt0396592,15045
30890,"Keys to the House, The (Chiavi di casa, Le)",Drama,2004.0,3.0,1.0,3.2338295334451534,tt0345032,42420
30892,In the Realms of the Unreal,Animation|Documentary,2004.0,0.0,0.0,3.256420347388812,tt0390123,1853
30894,White Noise,Drama|Horror|Mystery|Sci-Fi|Thriller,2005.0,2.5,8.0,2.9266574304102333,tt0375210,11804
30898,"Upside of Anger, The",Comedy|Drama|Romance,2005.0,3.1666666666666665,3.0,3.236251957906984,tt0365885,11354
30994,Little Miss Marker,Comedy|Drama,1980.0,4.0,1.0,3.3219302406382663,tt0081063,47876
31000,Sweet Liberty,Comedy,1986.0,2.5,1.0,3.1897791798485975,tt0092035,66600
31030,I Remember Mama,Children|Drama,1948.0,4.0,1.0,3.3219302406382663,tt0040458,43442
31038,Smooth Talk,Drama|Romance,1985.0,4.0,1.0,3.3219302406382663,tt0090037,33766
31049,Out Cold,Comedy|Thriller,1989.0,2.5,1.0,3.1897791798485975,tt0098042,120328
31083,Man Trouble,Comedy|Romance,1992.0,2.0,1.0,3.145728826252041,tt0104804,39472
31086,Battles Without Honor & Humanity (Jingi naki tatakai),Crime|Drama,1973.0,3.5,1.0,3.27787988704171,tt0070246,34326
31101,Stander,Action|Crime|Drama,2003.0,3.5,2.0,3.295864379565311,tt0326208,18927
31114,Imaginary Heroes,Comedy|Drama,2004.0,3.0,2.0,3.214896959352545,tt0373024,25350
31116,Sergeant York,Drama|War,1941.0,3.8333333333333335,3.0,3.386057435294692,tt0034167,16442
31123,Ruby & Quentin (Tais-toi!),Comedy|Crime,2003.0,2.5,1.0,3.1897791798485975,tt0310203,7229
31150,Wizards,Animation|Fantasy|Sci-Fi|War,1977.0,2.0,1.0,3.145728826252041,tt0076929,16220
31162,"Life and Death of Peter Sellers, The",Comedy|Drama,2004.0,3.0,1.0,3.2338295334451534,tt0352520,10609
31184,Appleseed (Appurushîdo),Action|Animation|Fantasy|Sci-Fi,2004.0,3.8333333333333335,3.0,3.386057435294692,tt0401233,11633
31193,"Many Adventures of Winnie the Pooh, The",Animation|Children|Musical,1977.0,3.5,1.0,3.27787988704171,tt0076363,13716
31221,Elektra,Action|Adventure|Crime|Drama,2005.0,2.05,10.0,2.6636036344387977,tt0357277,9947
31223,Racing Stripes,Children|Comedy,2005.0,2.0,1.0,3.145728826252041,tt0376105,6439
31225,Coach Carter,Drama,2005.0,3.0714285714285716,7.0,3.1817866778045216,tt0393162,7214
31260,Boys Town,Drama,1938.0,3.5,1.0,3.27787988704171,tt0029942,42390
31297,Gold Diggers of 1935,Comedy|Musical,1935.0,3.5,1.0,3.27787988704171,tt0026421,43892
31309,Rocco and His Brothers (Rocco e i suoi fratelli),Crime|Drama,1960.0,3.5,1.0,3.27787988704171,tt0054248,8422
31364,Memories of Murder (Salinui chueok),Crime|Drama|Mystery|Thriller,2003.0,4.7,5.0,3.7266219233499944,tt0353969,11423
31367,"Chase, The",Action|Adventure|Comedy|Crime|Romance|Thriller,1994.0,2.0,1.0,3.145728826252041,tt0109402,10694
31410,"Downfall (Untergang, Der)",Drama|War,2004.0,3.875,20.0,3.664042405028809,tt0363163,613
31420,Assault on Precinct 13,Action|Crime|Drama|Thriller,2005.0,3.1875,8.0,3.226374388323106,tt0398712,8978
31422,Are We There Yet?,Children|Comedy,2005.0,0.5,1.0,3.0135777654623723,tt0368578,11637
31424,Alone in the Dark,Action|Horror|Sci-Fi|Thriller,2005.0,0.5,1.0,3.0135777654623723,tt0369226,12142
31427,Hide and Seek,Horror|Mystery|Thriller,2005.0,2.3333333333333335,6.0,2.9176862170992055,tt0382077,11096
31431,Boogeyman,Drama|Horror|Mystery|Thriller,2005.0,2.0,2.0,3.052962118927013,tt0357507,8968
31433,"Wedding Date, The",Comedy|Romance,2005.0,3.1363636363636362,11.0,3.1945663042399364,tt0372532,6961
31435,Rory O'Shea Was Here (Inside I'm Dancing),Drama,2004.0,4.5,1.0,3.3659805942348227,tt0417791,31165
31437,Nobody Knows (Dare mo shiranai),Drama,2004.0,4.25,2.0,3.41731550988446,tt0408664,2517
31445,Employee of the Month,Comedy|Drama,2004.0,2.25,2.0,3.093445829033396,tt0362590,11413
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",Drama,1979.0,5.0,1.0,3.4100309478313786,tt0079095,661
31545,"Trou, Le (Hole, The) (Night Watch, The)",Crime|Film-Noir,1960.0,4.0,1.0,3.3219302406382663,tt0054407,29259
31553,Double Dragon,Action|Adventure|Sci-Fi,1994.0,1.0,1.0,3.0576281190589283,tt0106761,2436
31590,Hands Off the Loot (Touchez pas au grisbi),Crime|Drama|Thriller,1954.0,3.0,1.0,3.2338295334451534,tt0046451,27430
31610,Purple Butterfly (Zi hudie),Drama,2003.0,4.0,1.0,3.3219302406382663,tt0363290,34561
31617,El Cid,Action|Adventure|Drama|Romance|War,1961.0,3.0,1.0,3.2338295334451534,tt0054847,16638
31658,Howl's Moving Castle (Hauru no ugoku shiro),Adventure|Animation|Fantasy|Romance,2004.0,4.075,40.0,3.9067235363358144,tt0347149,4935
31660,Steamboy (Suchîmubôi),Action|Animation|Drama|Sci-Fi,2004.0,3.0,2.0,3.214896959352545,tt0348121,8953
31664,Gorgeous (Boh lee chun),Action|Comedy|Romance,1999.0,3.5,1.0,3.27787988704171,tt0184526,10951
31685,Hitch,Comedy|Romance,2005.0,3.1666666666666665,45.0,3.1834507278011412,tt0386588,8488
31692,Uncle Nino,Comedy,2003.0,0.5,1.0,3.0135777654623723,tt0327210,32588
31694,Bride & Prejudice,Comedy|Musical|Romance,2004.0,3.25,2.0,3.255380669458928,tt0361411,57825
31696,Constantine,Action|Fantasy|Horror|Thriller,2005.0,3.4714285714285715,35.0,3.4223559710581077,tt0360486,561
31698,Son of the Mask,Adventure|Children|Comedy|Fantasy,2005.0,1.0,1.0,3.0576281190589283,tt0362165,10214
31700,Because of Winn-Dixie,Children|Comedy|Drama,2005.0,3.1666666666666665,3.0,3.236251957906984,tt0317132,17880
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand),Drama|War,2004.0,4.0,1.0,3.3219302406382663,tt0424227,8340
31737,Bunny Lake Is Missing,Mystery|Thriller,1965.0,3.5,1.0,3.27787988704171,tt0058997,1942
31804,Night Watch (Nochnoy dozor),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2004.0,3.25,4.0,3.254630784164246,tt0403358,3040
31851,Sons of the Desert,Comedy,1933.0,3.0,1.0,3.2338295334451534,tt0024601,43128
31867,Man of the House,Action|Comedy,2005.0,3.0,1.0,3.2338295334451534,tt0331933,13498
31878,Kung Fu Hustle (Gong fu),Action|Comedy,2004.0,3.5789473684210527,19.0,3.4652066635982366,tt0373074,9470
31903,Zelary,Drama|Romance,2003.0,4.0,1.0,3.3219302406382663,tt0288330,19765
31909,Dr. Giggles,Comedy|Horror,1992.0,4.0,1.0,3.3219302406382663,tt0104139,37527
31921,"Seven-Per-Cent Solution, The",Adventure|Comedy|Crime|Drama|Mystery|Thriller,1976.0,2.5,1.0,3.1897791798485975,tt0075194,29578
31923,"Three Musketeers, The",Action|Adventure|Comedy,1973.0,4.0,3.0,3.4235088046416187,tt0072281,2926
31925,Royal Flash,Adventure|Comedy|Romance,1975.0,4.0,1.0,3.3219302406382663,tt0073639,54302
31952,Control (Kontroll),Comedy|Crime|Drama|Mystery,2003.0,3.5,1.0,3.27787988704171,tt0373981,5204
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),Drama|War,1948.0,3.5,1.0,3.27787988704171,tt0039417,8016
32009,Tyler Perry's Diary of a Mad Black Woman,Comedy|Drama|Romance,2005.0,2.6666666666666665,3.0,3.1238978498662036,tt0422093,16186
32011,Cursed,Horror|Thriller,2005.0,2.1666666666666665,6.0,2.8565265566100284,tt0257516,10012
32017,"Pacifier, The",Action|Comedy,2005.0,2.7142857142857144,7.0,3.0376998293160873,tt0395699,10022
32019,Be Cool,Comedy|Crime|Musical,2005.0,2.4375,8.0,2.8994104342363363,tt0377471,4551
32022,Gunner Palace,Documentary|War,2004.0,3.6666666666666665,3.0,3.3486060659477648,tt0424129,30856
32029,Hostage,Action|Crime|Drama|Thriller,2005.0,3.05,10.0,3.154988510558562,tt0340163,2026
32031,Robots,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,2005.0,3.026315789473684,19.0,3.1074632682692442,tt0358082,9928
32058,Class Action,Drama,1991.0,2.0,1.0,3.145728826252041,tt0101590,15771
32060,"Cat and the Canary, The",Horror|Mystery,1927.0,3.0,1.0,3.2338295334451534,tt0017739,76804
32116,"Oh, God! You Devil",Comedy,1984.0,2.5,1.0,3.1897791798485975,tt0087835,38148
32139,"Agony and the Ecstasy, The",Drama,1965.0,4.0,1.0,3.3219302406382663,tt0058886,36815
32160,Twentieth Century,Comedy,1934.0,0.0,0.0,3.256420347388812,tt0025919,31835
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),Crime|Drama|Thriller,1958.0,4.0,1.0,3.3219302406382663,tt0051378,1093
32213,Cube Zero,Horror|Mystery|Sci-Fi|Thriller,2004.0,2.6666666666666665,3.0,3.1238978498662036,tt0377713,438
32234,Julia,Drama,1977.0,4.0,1.0,3.3219302406382663,tt0076245,42222
32243,Stealing Rembrandt (Rembrandt),Action|Comedy|Crime,2003.0,3.5,1.0,3.27787988704171,tt0345853,11196
32289,Ice Princess,Children|Comedy|Drama,2005.0,3.375,4.0,3.2894724195967084,tt0396652,13374
32291,Melinda and Melinda,Comedy|Drama,2004.0,3.1,5.0,3.205471240616922,tt0378947,9688
32294,Milk and Honey,Drama,2003.0,3.5,1.0,3.27787988704171,tt0347540,228890
32296,Miss Congeniality 2: Armed and Fabulous,Adventure|Comedy|Crime,2005.0,2.25,8.0,2.8176694457146434,tt0385307,10040
32298,Guess Who,Comedy|Romance,2005.0,2.3333333333333335,3.0,3.04899511117235,tt0372237,11638
32300,D.E.B.S.,Action|Comedy,2004.0,2.8333333333333335,3.0,3.1613492192131307,tt0367631,540
32302,"League of Ordinary Gentlemen, A",Documentary,2004.0,4.0,1.0,3.3219302406382663,tt0430289,77120
32314,Incident at Loch Ness,Adventure|Comedy|Documentary,2004.0,3.5,1.0,3.27787988704171,tt0374639,48463
32371,Call Northside 777,Crime|Drama|Film-Noir,1948.0,0.0,0.0,3.256420347388812,tt0040202,26038
32387,"Sword of Doom, The (Dai-bosatsu tôge)",Action|Drama,1966.0,4.25,2.0,3.41731550988446,tt0060277,19884
32392,800 Bullets (800 Balas),Comedy|Crime|Drama|Western,2002.0,2.5,1.0,3.1897791798485975,tt0292886,37748
32440,If Looks Could Kill,Action|Comedy,1991.0,2.0,1.0,3.145728826252041,tt0102095,22434
32442,Greedy,Comedy,1994.0,2.5,1.0,3.1897791798485975,tt0109936,12778
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",Animation|Comedy|Drama|Fantasy,1994.0,4.25,2.0,3.41731550988446,tt0110008,15283
32460,Knockin' on Heaven's Door,Action|Comedy|Crime|Drama,1997.0,4.25,4.0,3.5333638676239465,tt0119472,158
32469,We're No Angels,Comedy|Crime|Drama,1955.0,4.5,1.0,3.3659805942348227,tt0048801,5996
32511,"Touch of Zen, A (Xia nu)",Action|Adventure,1971.0,4.5,1.0,3.3659805942348227,tt0064451,44154
32515,Walker,Adventure|Drama|War|Western,1987.0,2.5,1.0,3.1897791798485975,tt0096409,28448
32554,Memories (Memorîzu),Animation|Fantasy|Sci-Fi|Thriller,1995.0,3.8333333333333335,3.0,3.386057435294692,tt0113799,42994
32582,"Wild Parrots of Telegraph Hill, The",Documentary,2003.0,4.75,2.0,3.498282930097226,tt0424565,17592
32584,"Ballad of Jack and Rose, The",Drama,2005.0,3.125,4.0,3.2197891487317833,tt0357110,17113
32587,Sin City,Action|Crime|Film-Noir|Mystery|Thriller,2005.0,3.857142857142857,84.0,3.7912411736635665,tt0401792,187
32589,Beauty Shop,Comedy,2005.0,2.0,1.0,3.145728826252041,tt0388500,14177
32596,Sahara,Action|Adventure|Comedy,2005.0,3.0714285714285716,7.0,3.1817866778045216,tt0318649,7364
32598,Fever Pitch,Comedy|Romance,2005.0,2.9375,8.0,3.117386403627516,tt0332047,11431
32600,Eros,Drama,2004.0,3.5,1.0,3.27787988704171,tt0377059,0
